68.5616, 2019-07-13 20:00:17.812171
71.2616, 2019-07-13 20:05:18.771860
71.0366, 2019-07-13 20:10:19.731797
70.7, 2019-07-13 20:15:20.691785
70.475, 2019-07-13 20:20:21.651818
70.3616, 2019-07-13 20:25:22.611787
70.1366, 2019-07-13 20:30:23.571786
70.025, 2019-07-13 20:35:24.531805
69.8, 2019-07-13 20:40:25.491792
69.6866, 2019-07-13 20:45:26.451445
69.4616, 2019-07-13 20:50:27.411763
69.4616, 2019-07-13 20:55:28.291737
69.35, 2019-07-13 21:00:29.251760
69.35, 2019-07-13 21:05:30.211714
69.35, 2019-07-13 21:10:31.171765
69.2366, 2019-07-13 21:15:32.131760
69.125, 2019-07-13 21:20:33.091776
69.0116, 2019-07-13 21:25:34.051763
69.0116, 2019-07-13 21:30:35.011800
68.9, 2019-07-13 21:35:35.971760
68.9, 2019-07-13 21:40:36.931761
68.9, 2019-07-13 21:45:37.891804
68.7866, 2019-07-13 21:50:38.851763
68.9, 2019-07-13 21:55:39.811771
68.9, 2019-07-13 22:00:40.771774
68.9, 2019-07-13 22:05:41.731764
68.7866, 2019-07-13 22:10:42.691760
68.7866, 2019-07-13 22:15:43.651791
68.9, 2019-07-13 22:20:44.611806
68.9, 2019-07-13 22:25:45.571808
68.9, 2019-07-13 22:30:46.531758
68.9, 2019-07-13 22:35:47.491757
68.9, 2019-07-13 22:40:48.451754
68.9, 2019-07-13 22:45:49.411787
69.0116, 2019-07-13 22:50:50.371762
69.0116, 2019-07-13 22:55:51.331783
69.0116, 2019-07-13 23:00:52.291728
68.9, 2019-07-13 23:05:53.251737
68.7866, 2019-07-13 23:10:54.211755
68.675, 2019-07-13 23:15:55.171788
68.5616, 2019-07-13 23:20:56.131754
68.5616, 2019-07-13 23:25:57.091803
68.45, 2019-07-13 23:30:58.051872
68.45, 2019-07-13 23:35:59.011787
68.3366, 2019-07-13 23:40:59.971754
68.225, 2019-07-13 23:46:00.931766
68.225, 2019-07-13 23:51:01.891763
68.1116, 2019-07-13 23:56:02.851792
68.1116, 2019-07-14 00:01:03.811757
68.0, 2019-07-14 00:06:04.771764
68.0, 2019-07-14 00:11:05.731751
67.8866, 2019-07-14 00:16:06.691763
67.775, 2019-07-14 00:21:07.651782
67.6616, 2019-07-14 00:26:08.611452
67.6616, 2019-07-14 00:31:09.571747
67.55, 2019-07-14 00:36:10.531787
67.55, 2019-07-14 00:41:11.491787
67.4366, 2019-07-14 00:46:12.451581
67.4366, 2019-07-14 00:51:13.411807
67.325, 2019-07-14 00:56:14.291723
67.2116, 2019-07-14 01:01:15.171766
67.2116, 2019-07-14 01:06:16.131759
67.1, 2019-07-14 01:11:17.091763
67.1, 2019-07-14 01:16:18.051763
66.9866, 2019-07-14 01:21:19.011754
66.9866, 2019-07-14 01:26:19.891763
66.875, 2019-07-14 01:31:20.851749
66.7616, 2019-07-14 01:36:21.811797
66.7616, 2019-07-14 01:41:22.771767
66.65, 2019-07-14 01:46:23.731764
66.65, 2019-07-14 01:51:24.691746
66.65, 2019-07-14 01:56:25.651760
66.5366, 2019-07-14 02:01:26.621795
66.425, 2019-07-14 02:06:27.651765
66.425, 2019-07-14 02:11:28.611756
66.425, 2019-07-14 02:16:29.572023
66.3116, 2019-07-14 02:21:30.531768
66.3116, 2019-07-14 02:26:31.491762
66.2, 2019-07-14 02:31:32.451782
66.2, 2019-07-14 02:36:33.411777
66.0866, 2019-07-14 02:41:34.371763
66.0866, 2019-07-14 02:46:35.331797
65.975, 2019-07-14 02:51:36.211785
65.8616, 2019-07-14 02:56:37.171773
65.8616, 2019-07-14 03:01:38.131794
65.8616, 2019-07-14 03:06:39.091774
65.75, 2019-07-14 03:11:40.051779
65.75, 2019-07-14 03:16:41.011763
65.6366, 2019-07-14 03:21:41.971453
65.6366, 2019-07-14 03:26:42.931775
65.6366, 2019-07-14 03:31:43.891801
65.525, 2019-07-14 03:36:44.851773
65.525, 2019-07-14 03:41:45.811772
65.4116, 2019-07-14 03:46:46.691778
65.4116, 2019-07-14 03:51:47.651776
65.4116, 2019-07-14 03:56:48.611797
65.3, 2019-07-14 04:01:49.571773
65.3, 2019-07-14 04:06:50.531772
65.1866, 2019-07-14 04:11:51.491774
65.1866, 2019-07-14 04:16:52.451768
65.075, 2019-07-14 04:21:53.332029
65.075, 2019-07-14 04:26:54.291789
64.9616, 2019-07-14 04:31:55.251785
65.075, 2019-07-14 04:36:56.131834
64.9616, 2019-07-14 04:41:57.091764
64.85, 2019-07-14 04:46:58.051778
64.9616, 2019-07-14 04:51:59.011765
64.85, 2019-07-14 04:56:59.971784
64.85, 2019-07-14 05:02:00.931802
64.85, 2019-07-14 05:07:01.891759
64.7366, 2019-07-14 05:12:02.851768
64.7366, 2019-07-14 05:17:03.811791
64.7366, 2019-07-14 05:22:04.771772
64.7366, 2019-07-14 05:27:05.731819
64.7366, 2019-07-14 05:32:06.691778
64.7366, 2019-07-14 05:37:07.651765
64.7366, 2019-07-14 05:42:08.611764
64.625, 2019-07-14 05:47:09.571766
64.7366, 2019-07-14 05:52:10.531773
64.625, 2019-07-14 05:57:11.491792
64.625, 2019-07-14 06:02:12.451771
64.625, 2019-07-14 06:07:13.411769
64.625, 2019-07-14 06:12:14.371768
64.625, 2019-07-14 06:17:15.331784
64.5116, 2019-07-14 06:22:16.291746
64.5116, 2019-07-14 06:27:17.261926
64.5116, 2019-07-14 06:32:18.291762
64.4, 2019-07-14 06:37:19.251762
64.4, 2019-07-14 06:42:20.211734
64.4, 2019-07-14 06:47:21.171788
64.2866, 2019-07-14 06:52:22.131764
64.2866, 2019-07-14 06:57:23.091781
64.2866, 2019-07-14 07:02:24.051795
64.2866, 2019-07-14 07:07:25.011755
64.2866, 2019-07-14 07:12:25.971763
64.175, 2019-07-14 07:17:26.931776
64.175, 2019-07-14 07:22:27.891808
64.175, 2019-07-14 07:27:28.851783
64.175, 2019-07-14 07:32:29.811783
64.0616, 2019-07-14 07:37:30.771787
64.0616, 2019-07-14 07:42:31.731762
64.0616, 2019-07-14 07:47:32.691772
63.95, 2019-07-14 07:52:33.651774
64.0616, 2019-07-14 07:57:34.611762
64.0616, 2019-07-14 08:02:35.571783
64.0616, 2019-07-14 08:07:36.531749
64.0616, 2019-07-14 08:12:37.491755
63.95, 2019-07-14 08:17:38.451796
63.95, 2019-07-14 08:22:39.411765
63.95, 2019-07-14 08:27:40.291753
63.95, 2019-07-14 08:32:41.251788
63.95, 2019-07-14 08:37:42.211733
64.0616, 2019-07-14 08:42:43.171782
64.0616, 2019-07-14 08:47:44.131773
63.95, 2019-07-14 08:52:45.091790
64.0616, 2019-07-14 08:57:46.051763
63.95, 2019-07-14 09:02:47.011776
64.0616, 2019-07-14 09:07:47.971777
64.0616, 2019-07-14 09:12:48.931791
64.175, 2019-07-14 09:17:49.891857
