64.2866, 2019-07-14 09:19:53.332224
63.3866, 2019-07-14 09:24:54.291775
63.275, 2019-07-14 09:29:55.251782
63.3866, 2019-07-14 09:34:56.211725
63.275, 2019-07-14 09:39:57.171772
63.275, 2019-07-14 09:44:58.131758
63.5, 2019-07-14 09:49:59.091766
63.3866, 2019-07-14 09:55:00.051749
63.5, 2019-07-14 10:00:01.021806
63.3866, 2019-07-14 10:05:02.051769
63.6116, 2019-07-14 10:10:03.011765
63.6116, 2019-07-14 10:15:03.971866
63.6116, 2019-07-14 10:20:04.931765
63.8366, 2019-07-14 10:25:05.891793
63.8366, 2019-07-14 10:30:06.771764
63.8366, 2019-07-14 10:35:07.731785
63.8366, 2019-07-14 10:40:08.691759
63.95, 2019-07-14 10:45:09.651791
64.0616, 2019-07-14 10:50:10.611757
64.0616, 2019-07-14 10:55:11.571763
64.175, 2019-07-14 11:00:12.531765
64.175, 2019-07-14 11:05:13.491764
64.2866, 2019-07-14 11:10:14.451752
64.4, 2019-07-14 11:15:15.411767
64.2866, 2019-07-14 11:20:16.371762
64.4, 2019-07-14 11:25:17.371746
64.5116, 2019-07-14 11:30:18.371750
64.5116, 2019-07-14 11:35:19.332082
64.7366, 2019-07-14 11:40:20.291751
64.85, 2019-07-14 11:45:21.251749
64.85, 2019-07-14 11:50:22.211767
64.85, 2019-07-14 11:55:23.171767
64.85, 2019-07-14 12:00:24.131767
65.075, 2019-07-14 12:05:25.091775
65.3, 2019-07-14 12:10:26.051766
65.525, 2019-07-14 12:15:27.011761
65.4116, 2019-07-14 12:20:27.971765
65.6366, 2019-07-14 12:25:28.931768
65.6366, 2019-07-14 12:30:29.891782
65.6366, 2019-07-14 12:35:30.851444
65.6366, 2019-07-14 12:40:31.811756
65.75, 2019-07-14 12:45:32.771781
65.75, 2019-07-14 12:50:33.731771
65.8616, 2019-07-14 12:55:34.691755
65.8616, 2019-07-14 13:00:35.651798
65.975, 2019-07-14 13:05:36.611786
65.975, 2019-07-14 13:10:37.571851
65.975, 2019-07-14 13:15:38.531925
66.0866, 2019-07-14 13:20:39.491801
66.0866, 2019-07-14 13:25:40.452089
66.2, 2019-07-14 13:30:41.411784
66.3116, 2019-07-14 13:35:42.371764
66.2, 2019-07-14 13:40:43.331781
66.2, 2019-07-14 13:45:44.291773
66.2, 2019-07-14 13:50:45.251753
66.2, 2019-07-14 13:55:46.211755
66.2, 2019-07-14 14:00:47.171786
66.3116, 2019-07-14 14:05:48.131790
66.425, 2019-07-14 14:10:49.091792
66.5366, 2019-07-14 14:15:50.051763
66.5366, 2019-07-14 14:20:51.011770
66.5366, 2019-07-14 14:25:51.973495
66.5366, 2019-07-14 14:30:52.931763
66.65, 2019-07-14 14:35:53.891770
66.7616, 2019-07-14 14:40:54.851753
67.55, 2019-07-14 14:45:55.811761
67.775, 2019-07-14 14:50:56.771748
67.775, 2019-07-14 14:55:57.731766
67.775, 2019-07-14 15:00:58.691761
68.0, 2019-07-14 15:05:59.651766
68.0, 2019-07-14 15:11:00.611750
68.225, 2019-07-14 15:16:01.571785
68.1116, 2019-07-14 15:21:02.531754
68.225, 2019-07-14 15:26:03.491753
68.3366, 2019-07-14 15:31:04.451975
68.3366, 2019-07-14 15:36:05.411748
68.3366, 2019-07-14 15:41:06.371760
68.225, 2019-07-14 15:46:07.331799
68.45, 2019-07-14 15:51:08.291764
68.45, 2019-07-14 15:56:09.171782
68.3366, 2019-07-14 16:01:10.131776
68.45, 2019-07-14 16:06:11.091751
68.5616, 2019-07-14 16:11:12.051751
68.45, 2019-07-14 16:16:13.011754
68.675, 2019-07-14 16:21:13.971769
68.5616, 2019-07-14 16:26:14.931788
68.5616, 2019-07-14 16:31:15.891752
68.45, 2019-07-14 16:36:16.851764
68.675, 2019-07-14 16:41:17.811763
68.675, 2019-07-14 16:46:18.771757
68.675, 2019-07-14 16:51:19.731770
68.45, 2019-07-14 16:56:20.691766
68.45, 2019-07-14 17:01:21.651794
68.45, 2019-07-14 17:06:22.611784
68.5616, 2019-07-14 17:11:23.571754
68.5616, 2019-07-14 17:16:24.531762
68.675, 2019-07-14 17:21:25.491857
68.9, 2019-07-14 17:26:26.531782
68.9, 2019-07-14 17:31:27.491755
68.9, 2019-07-14 17:36:28.451753
68.9, 2019-07-14 17:41:29.411763
68.9, 2019-07-14 17:46:30.291743
68.9, 2019-07-14 17:51:31.251756
68.9, 2019-07-14 17:56:32.291762
69.0116, 2019-07-14 18:01:33.171774
69.125, 2019-07-14 18:06:34.051793
69.2366, 2019-07-14 18:11:35.011765
69.35, 2019-07-14 18:16:35.971763
69.4616, 2019-07-14 18:21:36.931767
